phase,number,ga_rmse,abs_dTrP,state,parent_trial_id,seed,epochs,cfg_L,cfg_hidden,cfg_epochs,cfg_seed,cfg_print_every,cfg_logfile,cfg_csv,cfg_lr,cfg_w_plaq,cfg_w_wil11,cfg_w_wil12,cfg_w_wil22,cfg_w_wil13,cfg_w_wil23,cfg_w_cr,cfg_w_unitary,cfg_w_phi_smooth,cfg_w_theta_smooth,cfg_w_phi_l2,cfg_use_huber,cfg_huber_delta_wil,cfg_huber_delta_cr,cfg_teacher_seed,param_lr,param_use_huber,param_w_plaq,param_w_unitary,param_w_phi_smooth,param_w_theta_smooth,param_w_phi_l2,param_huber_delta_wil,param_huber_delta_cr
base,466,0.41202741861343384,0.6526533365249634,1,,42,300,4,32,300,42,200,,,0.004708584494986334,0.05607404637299522,0.1,0.28,0.2,0.22,0.18,0.2,0.056242687791957874,0.05168733221792483,0.02249493806460027,0.0010409594442585429,False,0.0023699576599635875,0.013373360990184355,20250923,0.004708584494986334,False,0.05607404637299522,0.056242687791957874,0.05168733221792483,0.02249493806460027,0.0010409594442585429,0.0023699576599635875,0.013373360990184355
base,426,0.4121532738208771,0.590814471244812,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.02525197711963105,0.1,0.28,0.2,0.22,0.18,0.2,0.05877267654775817,0.03941021735023271,0.03780816291652277,0.0016720448746557317,True,0.00955155915585546,0.012284904565261023,20250923,0.0035621939574188867,True,0.02525197711963105,0.05877267654775817,0.03941021735023271,0.03780816291652277,0.0016720448746557317,0.00955155915585546,0.012284904565261023
base,33,0.41221392154693604,0.7694886326789856,1,,42,300,4,32,300,42,200,,,0.004541322209870849,0.04975155212241544,0.1,0.28,0.2,0.22,0.18,0.2,0.13643290564393495,0.03153293708693232,0.015697632005101943,0.007550820544557825,True,0.0027412006523012903,0.008357714711164062,20250923,0.004541322209870849,True,0.04975155212241544,0.13643290564393495,0.03153293708693232,0.015697632005101943,0.007550820544557825,0.0027412006523012903,0.008357714711164062
base,132,0.4122616946697235,0.46286651492118835,1,,42,300,4,32,300,42,200,,,0.007970395101231329,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.15109713037527878,0.03924299609657455,0.015697632005101943,0.0016039490085547183,True,0.007710703985335245,0.008357714711164062,20250923,0.007970395101231329,True,0.058410494547758166,0.15109713037527878,0.03924299609657455,0.015697632005101943,0.0016039490085547183,0.007710703985335245,0.008357714711164062
base,139,0.4123671352863312,0.37238582968711853,1,,42,300,4,32,300,42,200,,,0.007582043694407188,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.039009471344016514,0.0394423904172735,0.018750655890687633,0.0016422963276282749,True,0.0023699576599635875,0.015518470637954258,20250923,0.007582043694407188,True,0.05014740192541536,0.039009471344016514,0.0394423904172735,0.018750655890687633,0.0016422963276282749,0.0023699576599635875,0.015518470637954258
base,125,0.4123917818069458,0.16199588775634766,1,,42,300,4,32,300,42,200,,,0.007970395101231329,0.05073135432525912,0.1,0.28,0.2,0.22,0.18,0.2,0.15109713037527878,0.041332247521350576,0.03438953164647256,0.006939277165142464,True,0.002649407438159711,0.011982554184987608,20250923,0.007970395101231329,True,0.05073135432525912,0.15109713037527878,0.041332247521350576,0.03438953164647256,0.006939277165142464,0.002649407438159711,0.011982554184987608
base,299,0.4123917818069458,0.16199588775634766,1,,42,300,4,32,300,42,200,,,0.007970395101231329,0.0413778720356886,0.1,0.28,0.2,0.22,0.18,0.2,0.15109713037527878,0.041332247521350576,0.03438953164647256,0.006939277165142464,True,0.002649407438159711,0.011982554184987608,20250923,0.007970395101231329,True,0.0413778720356886,0.15109713037527878,0.041332247521350576,0.03438953164647256,0.006939277165142464,0.002649407438159711,0.011982554184987608
base,349,0.4124086797237396,0.16966688632965088,1,,42,300,4,32,300,42,200,,,0.0063539200109792,0.03128911405265599,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.05168733221792483,0.03817592460304263,0.0016422963276282749,False,0.0070140775387183595,0.005986102350320905,20250923,0.0063539200109792,False,0.03128911405265599,0.1661121029319328,0.05168733221792483,0.03817592460304263,0.0016422963276282749,0.0070140775387183595,0.005986102350320905
base,272,0.41305115818977356,0.8407674431800842,1,,42,300,4,32,300,42,200,,,0.0063539200109792,0.039976649232432965,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.0394423904172735,0.03817592460304263,0.007294854520925368,False,0.0023699576599635875,0.004660786054509808,20250923,0.0063539200109792,False,0.039976649232432965,0.1661121029319328,0.0394423904172735,0.03817592460304263,0.007294854520925368,0.0023699576599635875,0.004660786054509808
base,166,0.4131483733654022,0.11331246048212051,1,,42,300,4,32,300,42,200,,,0.0044306086390266,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.05877267654775817,0.03941021735023271,0.027662739612104515,0.00171709251928804,False,0.0073894291662154575,0.009201556844546965,20250923,0.0044306086390266,False,0.027581833233185565,0.05877267654775817,0.03941021735023271,0.027662739612104515,0.00171709251928804,0.0073894291662154575,0.009201556844546965
base,87,0.41442030668258667,0.2549174427986145,1,,42,300,4,32,300,42,200,,,0.006243230317039955,0.04644248496719493,0.1,0.28,0.2,0.22,0.18,0.2,0.0362327833148814,0.05162111353893905,0.04063996595774842,0.0016720448746557317,False,0.00955155915585546,0.01544837443902471,20250923,0.006243230317039955,False,0.04644248496719493,0.0362327833148814,0.05162111353893905,0.04063996595774842,0.0016720448746557317,0.00955155915585546,0.01544837443902471
base,36,0.41464963555336,0.27668020129203796,1,,42,300,4,32,300,42,200,,,0.004984937771387494,0.03789777256042855,0.1,0.28,0.2,0.22,0.18,0.2,0.030501001553334413,0.04745437895687346,0.017607102098773694,0.0014140543474681483,True,0.004284992444352991,0.009735348880098235,20250923,0.004984937771387494,True,0.03789777256042855,0.030501001553334413,0.04745437895687346,0.017607102098773694,0.0014140543474681483,0.004284992444352991,0.009735348880098235
base,196,0.41495293378829956,1.0518460273742676,1,,42,300,4,32,300,42,200,,,0.0030919079763148958,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.106236750333909,0.048658873038264744,0.030642421374027614,0.004201524833788594,False,0.002404059625047921,0.012284904565261023,20250923,0.0030919079763148958,False,0.025250315474981567,0.106236750333909,0.048658873038264744,0.030642421374027614,0.004201524833788594,0.002404059625047921,0.012284904565261023
base,395,0.41558554768562317,0.2797795832157135,1,,42,300,4,32,300,42,200,,,0.0035107305618389743,0.04529971500021985,0.1,0.28,0.2,0.22,0.18,0.2,0.13823121234883365,0.034829339653753635,0.02074087321311517,0.004395536800790681,True,0.008314098577024762,0.013373360990184355,20250923,0.0035107305618389743,True,0.04529971500021985,0.13823121234883365,0.034829339653753635,0.02074087321311517,0.004395536800790681,0.008314098577024762,0.013373360990184355
base,220,0.41567373275756836,0.3188205361366272,1,,42,300,4,32,300,42,200,,,0.005456818901313993,0.037566241747614734,0.1,0.28,0.2,0.22,0.18,0.2,0.1163392362949889,0.03802702671105107,0.032488471085792656,0.0009392686822436443,True,0.005578317063743688,0.005565012135407524,20250923,0.005456818901313993,True,0.037566241747614734,0.1163392362949889,0.03802702671105107,0.032488471085792656,0.0009392686822436443,0.005578317063743688,0.005565012135407524
base,53,0.41571247577667236,0.2523532509803772,1,,42,300,4,32,300,42,200,,,0.006222140919283619,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.19730089167303047,0.05168733221792483,0.021485744842287983,0.0014871668504089714,False,0.002404059625047921,0.009828044116536663,20250923,0.006222140919283619,False,0.025250315474981567,0.19730089167303047,0.05168733221792483,0.021485744842287983,0.0014871668504089714,0.002404059625047921,0.009828044116536663
base,326,0.415878027677536,0.15537655353546143,1,,42,300,4,32,300,42,200,,,0.004157935399969351,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.12711479929620992,0.0394423904172735,0.03695895082745358,0.0016422963276282749,False,0.002649407438159711,0.01464633643741786,20250923,0.004157935399969351,False,0.05014740192541536,0.12711479929620992,0.0394423904172735,0.03695895082745358,0.0016422963276282749,0.002649407438159711,0.01464633643741786
base,476,0.4159512221813202,0.4429391920566559,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.08045398085597756,0.03941021735023271,0.03543925746559924,0.0016422963276282749,True,0.004646842572151072,0.007443143838429218,20250923,0.006204523441828006,True,0.027581833233185565,0.08045398085597756,0.03941021735023271,0.03543925746559924,0.0016422963276282749,0.004646842572151072,0.007443143838429218
base,106,0.41601088643074036,0.2573988735675812,1,,42,300,4,32,300,42,200,,,0.005456818901313993,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.08789015653546865,0.0394423904172735,0.040195299364709065,0.0005240102439478647,True,0.0028732743401935633,0.005565012135407524,20250923,0.005456818901313993,True,0.05014740192541536,0.08789015653546865,0.0394423904172735,0.040195299364709065,0.0005240102439478647,0.0028732743401935633,0.005565012135407524
base,28,0.4162411391735077,0.780113935470581,1,,42,300,4,32,300,42,200,,,0.005207617190942486,0.04365690831360585,0.1,0.28,0.2,0.22,0.18,0.2,0.06735360122753516,0.039065449914555725,0.024000994080684613,0.008659523484130289,False,0.0021245483058321495,0.004449937170169935,20250923,0.005207617190942486,False,0.04365690831360585,0.06735360122753516,0.039065449914555725,0.024000994080684613,0.008659523484130289,0.0021245483058321495,0.004449937170169935
base,443,0.4165623188018799,1.0712600946426392,1,,42,300,4,32,300,42,200,,,0.0063539200109792,0.03995092308322584,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.031164932251560976,0.03851836750851413,0.0021485732794660887,False,0.0070140775387183595,0.00624983267049723,20250923,0.0063539200109792,False,0.03995092308322584,0.1661121029319328,0.031164932251560976,0.03851836750851413,0.0021485732794660887,0.0070140775387183595,0.00624983267049723
base,60,0.41684818267822266,0.8197698593139648,1,,42,300,4,32,300,42,200,,,0.00406634296512162,0.021314748456237397,0.1,0.28,0.2,0.22,0.18,0.2,0.18110843304726928,0.0587306443987381,0.017216090437794686,0.0037916215375254744,True,0.007751320554953205,0.004542992980524311,20250923,0.00406634296512162,True,0.021314748456237397,0.18110843304726928,0.0587306443987381,0.017216090437794686,0.0037916215375254744,0.007751320554953205,0.004542992980524311
base,343,0.4169520437717438,0.9343671202659607,1,,42,300,4,32,300,42,200,,,0.003493849731855633,0.05347317910975137,0.1,0.28,0.2,0.22,0.18,0.2,0.1758706875847447,0.03247182927686796,0.02249493806460027,0.0017419645362123444,False,0.007751320554953205,0.00624983267049723,20250923,0.003493849731855633,False,0.05347317910975137,0.1758706875847447,0.03247182927686796,0.02249493806460027,0.0017419645362123444,0.007751320554953205,0.00624983267049723
base,317,0.4172944724559784,0.878660261631012,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05363202390765705,0.030642421374027614,0.0016422963276282749,True,0.002404059625047921,0.004660786054509808,20250923,0.0035621939574188867,True,0.05014740192541536,0.13311281804059927,0.05363202390765705,0.030642421374027614,0.0016422963276282749,0.002404059625047921,0.004660786054509808
base,465,0.417306512594223,0.3284556269645691,1,,42,300,4,32,300,42,200,,,0.005712455914075613,0.039976649232432965,0.1,0.28,0.2,0.22,0.18,0.2,0.05877267654775817,0.041332247521350576,0.039921235283937644,0.0016720448746557317,False,0.002649407438159711,0.011982554184987608,20250923,0.005712455914075613,False,0.039976649232432965,0.05877267654775817,0.041332247521350576,0.039921235283937644,0.0016720448746557317,0.002649407438159711,0.011982554184987608
base,394,0.41735947132110596,0.14743414521217346,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.056955320414093055,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.002171511435950818,False,0.007751320554953205,0.005986102350320905,20250923,0.0035621939574188867,False,0.056955320414093055,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.002171511435950818,0.007751320554953205,0.005986102350320905
base,17,0.41755327582359314,1.1982076168060303,1,,42,300,4,32,300,42,200,,,0.005167600329699852,0.026821727301758566,0.1,0.28,0.2,0.22,0.18,0.2,0.11578887388878312,0.05007814704672125,0.028587837288604402,0.001497071520797373,True,0.0020355205937659356,0.008212325514300307,20250923,0.005167600329699852,True,0.026821727301758566,0.11578887388878312,0.05007814704672125,0.028587837288604402,0.001497071520797373,0.0020355205937659356,0.008212325514300307
base,69,0.41755327582359314,1.1982076168060303,1,,42,300,4,32,300,42,200,,,0.005167600329699852,0.026821727301758566,0.1,0.28,0.2,0.22,0.18,0.2,0.11578887388878312,0.05007814704672125,0.028587837288604402,0.001497071520797373,True,0.0020355205937659356,0.008212325514300307,20250923,0.005167600329699852,True,0.026821727301758566,0.11578887388878312,0.05007814704672125,0.028587837288604402,0.001497071520797373,0.0020355205937659356,0.008212325514300307
base,289,0.4177699387073517,0.19439288973808289,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.039921235283937644,0.0016720448746557317,False,0.004828129610580552,0.00624983267049723,20250923,0.0035621939574188867,False,0.03677886835487656,0.13311281804059927,0.05168733221792483,0.039921235283937644,0.0016720448746557317,0.004828129610580552,0.00624983267049723
base,16,0.41792991757392883,0.5794317126274109,1,,42,300,4,32,300,42,200,,,0.003737226141322294,0.05204759891875824,0.1,0.28,0.2,0.22,0.18,0.2,0.15468998518743735,0.04845388943515734,0.01604678436408937,0.0009203290329546726,True,0.002773973511788085,0.008099281879240906,20250923,0.003737226141322294,True,0.05204759891875824,0.15468998518743735,0.04845388943515734,0.01604678436408937,0.0009203290329546726,0.002773973511788085,0.008099281879240906
base,440,0.4180534780025482,0.3210800290107727,1,,42,300,4,32,300,42,200,,,0.007298424058753382,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.1761368002044544,0.05168733221792483,0.01704592496234259,0.003215298941843531,False,0.007327321226515102,0.005986102350320905,20250923,0.007298424058753382,False,0.03677886835487656,0.1761368002044544,0.05168733221792483,0.01704592496234259,0.003215298941843531,0.007327321226515102,0.005986102350320905
base,112,0.4180636405944824,0.299437552690506,1,,42,300,4,32,300,42,200,,,0.00310315072682973,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.18276408298244953,0.03153293708693232,0.026639924110251352,0.006999677977861966,True,0.00955155915585546,0.007227734387319057,20250923,0.00310315072682973,True,0.058410494547758166,0.18276408298244953,0.03153293708693232,0.026639924110251352,0.006999677977861966,0.00955155915585546,0.007227734387319057
base,2,0.4187875986099243,0.9152143001556396,1,,42,300,4,32,300,42,200,,,0.005888082649692715,0.05528934810574619,0.1,0.28,0.2,0.22,0.18,0.2,0.1339906173693498,0.036019175826578674,0.04141186521309022,0.00399897651149465,False,0.002975473592455668,0.015304073068743148,20250923,0.005888082649692715,False,0.05528934810574619,0.1339906173693498,0.036019175826578674,0.04141186521309022,0.00399897651149465,0.002975473592455668,0.015304073068743148
base,122,0.4194219410419464,0.6623243093490601,1,,42,300,4,32,300,42,200,,,0.003175190914300477,0.055861338625624035,0.1,0.28,0.2,0.22,0.18,0.2,0.1456259712648779,0.034829339653753635,0.027370423011942778,0.0005576843576926569,False,0.005088569090898786,0.004891130272632027,20250923,0.003175190914300477,False,0.055861338625624035,0.1456259712648779,0.034829339653753635,0.027370423011942778,0.0005576843576926569,0.005088569090898786,0.004891130272632027
base,266,0.41960015892982483,0.7304140329360962,1,,42,300,4,32,300,42,200,,,0.0030919079763148958,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.106236750333909,0.05363202390765705,0.03780816291652277,0.00171709251928804,False,0.0073894291662154575,0.012284904565261023,20250923,0.0030919079763148958,False,0.025250315474981567,0.106236750333909,0.05363202390765705,0.03780816291652277,0.00171709251928804,0.0073894291662154575,0.012284904565261023
base,22,0.4196498692035675,0.2847371995449066,1,,42,300,4,32,300,42,200,,,0.00406634296512162,0.032493592845361324,0.1,0.28,0.2,0.22,0.18,0.2,0.18888493188519834,0.0587306443987381,0.01563478140962762,0.0037916215375254744,True,0.006115485890785535,0.004542992980524311,20250923,0.00406634296512162,True,0.032493592845361324,0.18888493188519834,0.0587306443987381,0.01563478140962762,0.0037916215375254744,0.006115485890785535,0.004542992980524311
base,177,0.42040473222732544,0.4242531359195709,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.03128911405265599,0.1,0.28,0.2,0.22,0.18,0.2,0.05877267654775817,0.03924299609657455,0.03183094253032967,0.00171709251928804,False,0.0046272864603270365,0.005986102350320905,20250923,0.006204523441828006,False,0.03128911405265599,0.05877267654775817,0.03924299609657455,0.03183094253032967,0.00171709251928804,0.0046272864603270365,0.005986102350320905
base,205,0.42074960470199585,0.821823239326477,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.07479083839496972,0.03941021735023271,0.03183094253032967,0.004395536800790681,False,0.0030032195047247838,0.009201556844546965,20250923,0.006204523441828006,False,0.027581833233185565,0.07479083839496972,0.03941021735023271,0.03183094253032967,0.004395536800790681,0.0030032195047247838,0.009201556844546965
base,80,0.4219525456428528,1.2425600290298462,1,,42,300,4,32,300,42,200,,,0.006903081220560659,0.05025303007614697,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.0332467171741428,0.007294854520925368,False,0.003094425706198823,0.005163871792165178,20250923,0.006903081220560659,False,0.05025303007614697,0.13311281804059927,0.05168733221792483,0.0332467171741428,0.007294854520925368,0.003094425706198823,0.005163871792165178
base,297,0.4219875931739807,0.2713119685649872,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.02520240846142744,0.1,0.28,0.2,0.22,0.18,0.2,0.1761368002044544,0.04801302888443011,0.027814879971763268,0.003215298941843531,True,0.007639310078204631,0.007443143838429218,20250923,0.006204523441828006,True,0.02520240846142744,0.1761368002044544,0.04801302888443011,0.027814879971763268,0.003215298941843531,0.007639310078204631,0.007443143838429218
base,450,0.4224003553390503,0.34194281697273254,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.039921235283937644,0.0050096016011145685,False,0.00955155915585546,0.01544837443902471,20250923,0.0035621939574188867,False,0.03677886835487656,0.13311281804059927,0.05168733221792483,0.039921235283937644,0.0050096016011145685,0.00955155915585546,0.01544837443902471
base,95,0.42266273498535156,0.43120434880256653,1,,42,300,4,32,300,42,200,,,0.005456818901313993,0.05637684013212485,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.04000466794886905,0.039921235283937644,0.0016720448746557317,True,0.004601926302553004,0.014625687893439595,20250923,0.005456818901313993,True,0.05637684013212485,0.14725235654866164,0.04000466794886905,0.039921235283937644,0.0016720448746557317,0.004601926302553004,0.014625687893439595
base,72,0.4226738214492798,0.1622343361377716,1,,42,300,4,32,300,42,200,,,0.004541322209870849,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.0362327833148814,0.03153293708693232,0.015697632005101943,0.007550820544557825,True,0.00955155915585546,0.008357714711164062,20250923,0.004541322209870849,True,0.058410494547758166,0.0362327833148814,0.03153293708693232,0.015697632005101943,0.007550820544557825,0.00955155915585546,0.008357714711164062
base,300,0.42267611622810364,0.3305060863494873,1,,42,300,4,32,300,42,200,,,0.003548547326960476,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.07479083839496972,0.05168733221792483,0.035949125101108446,0.0050096016011145685,False,0.003094425706198823,0.005986102350320905,20250923,0.003548547326960476,False,0.024435402597364972,0.07479083839496972,0.05168733221792483,0.035949125101108446,0.0050096016011145685,0.003094425706198823,0.005986102350320905
base,282,0.4228675067424774,0.8653116822242737,1,,42,300,4,32,300,42,200,,,0.0031135349792029685,0.027581833233185565,0.1,0.28,0.2,0.22,0.18,0.2,0.08789015653546865,0.03941021735023271,0.027814879971763268,0.0016422963276282749,True,0.004646842572151072,0.007443143838429218,20250923,0.0031135349792029685,True,0.027581833233185565,0.08789015653546865,0.03941021735023271,0.027814879971763268,0.0016422963276282749,0.004646842572151072,0.007443143838429218
base,271,0.4229590594768524,0.16124597191810608,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.19279275955747271,0.03941021735023271,0.039921235283937644,0.0016720448746557317,False,0.002649407438159711,0.009201556844546965,20250923,0.006204523441828006,False,0.058410494547758166,0.19279275955747271,0.03941021735023271,0.039921235283937644,0.0016720448746557317,0.002649407438159711,0.009201556844546965
base,47,0.42313098907470703,0.259408563375473,1,,42,300,4,32,300,42,200,,,0.0050614474793813065,0.05607404637299522,0.1,0.28,0.2,0.22,0.18,0.2,0.1761368002044544,0.05965388871630194,0.035949125101108446,0.004395536800790681,True,0.005976298713557774,0.008221856204124878,20250923,0.0050614474793813065,True,0.05607404637299522,0.1761368002044544,0.05965388871630194,0.035949125101108446,0.004395536800790681,0.005976298713557774,0.008221856204124878
base,54,0.42344608902931213,0.20471814274787903,1,,42,300,4,32,300,42,200,,,0.004984937771387494,0.055861338625624035,0.1,0.28,0.2,0.22,0.18,0.2,0.15338301716570069,0.04745437895687346,0.04367033597832675,0.006468709252661753,True,0.006679223635476834,0.013002766094109377,20250923,0.004984937771387494,True,0.055861338625624035,0.15338301716570069,0.04745437895687346,0.04367033597832675,0.006468709252661753,0.006679223635476834,0.013002766094109377
base,127,0.42344608902931213,0.20471814274787903,1,,42,300,4,32,300,42,200,,,0.004984937771387494,0.055861338625624035,0.1,0.28,0.2,0.22,0.18,0.2,0.15338301716570069,0.04745437895687346,0.04367033597832675,0.006468709252661753,True,0.006679223635476834,0.013002766094109377,20250923,0.004984937771387494,True,0.055861338625624035,0.15338301716570069,0.04745437895687346,0.04367033597832675,0.006468709252661753,0.006679223635476834,0.013002766094109377
base,151,0.423796683549881,0.11941049247980118,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.05073135432525912,0.1,0.28,0.2,0.22,0.18,0.2,0.15338301716570069,0.058867951783256295,0.03438953164647256,0.004351281322236603,True,0.00802089317613366,0.004679084598696284,20250923,0.006204523441828006,True,0.05073135432525912,0.15338301716570069,0.058867951783256295,0.03438953164647256,0.004351281322236603,0.00802089317613366,0.004679084598696284
base,154,0.4241197109222412,2.0023069381713867,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.05986476271047403,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.03153293708693232,0.030642421374027614,0.007550820544557825,False,0.0023699576599635875,0.008357714711164062,20250923,0.006204523441828006,False,0.05986476271047403,0.1661121029319328,0.03153293708693232,0.030642421374027614,0.007550820544557825,0.0023699576599635875,0.008357714711164062
base,126,0.4243606925010681,0.2407955527305603,1,,42,300,4,32,300,42,200,,,0.004984937771387494,0.05607404637299522,0.1,0.28,0.2,0.22,0.18,0.2,0.08577085658136185,0.04000466794886905,0.035949125101108446,0.004395536800790681,True,0.005976298713557774,0.013373360990184355,20250923,0.004984937771387494,True,0.05607404637299522,0.08577085658136185,0.04000466794886905,0.035949125101108446,0.004395536800790681,0.005976298713557774,0.013373360990184355
base,263,0.4248669445514679,1.1108039617538452,1,,42,300,4,32,300,42,200,,,0.0035107305618389743,0.05607404637299522,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.04000466794886905,0.02074087321311517,0.004395536800790681,True,0.004213607610751726,0.0066403970004780145,20250923,0.0035107305618389743,True,0.05607404637299522,0.14725235654866164,0.04000466794886905,0.02074087321311517,0.004395536800790681,0.004213607610751726,0.0066403970004780145
base,114,0.4248867928981781,0.41336217522621155,1,,42,300,4,32,300,42,200,,,0.004541322209870849,0.04722248590310564,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.04000466794886905,0.040195299364709065,0.001370983452487797,True,0.006789851216623148,0.008357714711164062,20250923,0.004541322209870849,True,0.04722248590310564,0.14725235654866164,0.04000466794886905,0.040195299364709065,0.001370983452487797,0.006789851216623148,0.008357714711164062
base,77,0.42538201808929443,0.3782648742198944,1,,42,300,4,32,300,42,200,,,0.004384328571936039,0.037405382677195106,0.1,0.28,0.2,0.22,0.18,0.2,0.19730089167303047,0.05363202390765705,0.021485744842287983,0.004201524833788594,False,0.002404059625047921,0.006450537695882484,20250923,0.004384328571936039,False,0.037405382677195106,0.19730089167303047,0.05363202390765705,0.021485744842287983,0.004201524833788594,0.002404059625047921,0.006450537695882484
base,71,0.4254930913448334,0.36617985367774963,1,,42,300,4,32,300,42,200,,,0.005712234774924699,0.05637684013212485,0.1,0.28,0.2,0.22,0.18,0.2,0.1366651020190021,0.05604903174613699,0.020835165175661703,0.001370983452487797,False,0.008959902824477629,0.013373360990184355,20250923,0.005712234774924699,False,0.05637684013212485,0.1366651020190021,0.05604903174613699,0.020835165175661703,0.001370983452487797,0.008959902824477629,0.013373360990184355
base,379,0.42610254883766174,0.2915944755077362,1,,42,300,4,32,300,42,200,,,0.0063539200109792,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.15338301716570069,0.05363202390765705,0.030642421374027614,0.0016422963276282749,False,0.004582849115682421,0.004660786054509808,20250923,0.0063539200109792,False,0.05014740192541536,0.15338301716570069,0.05363202390765705,0.030642421374027614,0.0016422963276282749,0.004582849115682421,0.004660786054509808
base,6,0.4261852502822876,0.5673360824584961,1,,42,300,4,32,300,42,200,,,0.003096101634155371,0.023630391440870167,0.1,0.28,0.2,0.22,0.18,0.2,0.12662675307519608,0.04121159586663267,0.025046706270095323,0.0012634673266137904,True,0.003983066694163687,0.00681054374288722,20250923,0.003096101634155371,True,0.023630391440870167,0.12662675307519608,0.04121159586663267,0.025046706270095323,0.0012634673266137904,0.003983066694163687,0.00681054374288722
base,123,0.4262140393257141,1.437968373298645,1,,42,300,4,32,300,42,200,,,0.004984937771387494,0.036470884657222966,0.1,0.28,0.2,0.22,0.18,0.2,0.15338301716570069,0.034829339653753635,0.022362013318876404,0.0017335439464799746,False,0.006679223635476834,0.01258198331031517,20250923,0.004984937771387494,False,0.036470884657222966,0.15338301716570069,0.034829339653753635,0.022362013318876404,0.0017335439464799746,0.006679223635476834,0.01258198331031517
base,40,0.42622730135917664,0.35560688376426697,1,,42,300,4,32,300,42,200,,,0.007010710156415537,0.02245360413922519,0.1,0.28,0.2,0.22,0.18,0.2,0.17243620591534808,0.057749696071353426,0.044080150152449094,0.0006700689097180917,False,0.002132443101433227,0.011902029531981514,20250923,0.007010710156415537,False,0.02245360413922519,0.17243620591534808,0.057749696071353426,0.044080150152449094,0.0006700689097180917,0.002132443101433227,0.011902029531981514
base,234,0.4263518154621124,1.0763498544692993,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.16034584515318187,0.04715793906181409,0.02821892744114103,0.0022369106644461057,True,0.007751320554953205,0.00945482246450176,20250923,0.0035621939574188867,True,0.03677886835487656,0.16034584515318187,0.04715793906181409,0.02821892744114103,0.0022369106644461057,0.007751320554953205,0.00945482246450176
base,235,0.42635995149612427,1.300453543663025,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.029499423357412465,0.1,0.28,0.2,0.22,0.18,0.2,0.05877267654775817,0.05168733221792483,0.03817592460304263,0.00171709251928804,False,0.007751320554953205,0.00624983267049723,20250923,0.006204523441828006,False,0.029499423357412465,0.05877267654775817,0.05168733221792483,0.03817592460304263,0.00171709251928804,0.007751320554953205,0.00624983267049723
